global_step,return,length
21,-6.882672281221506,21
37,-3.7391933592437487,16
55,-0.4426822740502798,18
72,-5.209080776453137,17
86,-1.9165025830964466,14
96,-3.698526415258618,10
124,0.8028863747884287,28
139,3.5800269562277878,15
159,-5.236566657757254,20
174,-0.42115645352480335,15
187,-8.192224023998131,13
206,-0.9809686037298924,19
233,13.773376467470353,27
256,-0.677318398101655,23
286,1.3624722530477533,30
300,2.145931378714546,14
322,4.106595024691497,22
347,2.770187877806695,25
369,3.647403615918242,22
382,0.6354077873786201,13
396,-0.3830264467863864,14
409,-0.7160938572387461,13
431,-0.10665014890054803,22
449,-7.113599692732583,18
468,-9.96738254743075,19
479,-4.680535084668351,11
497,5.888909487014447,18
525,7.158687936203894,28
535,-1.0224737621463569,10
565,-7.286931802439598,30
580,-1.439224035587969,15
603,-5.81837780406182,23
623,5.0029237714723,20
632,-3.053166234676776,9
643,-2.5626176651523602,11
662,-8.668990898222068,19
677,-0.7156078577175016,15
703,-2.7188207508391464,26
727,1.3682557431818343,24
739,-4.222976763591285,12
772,6.154655173323928,33
797,-14.510891960116137,25
817,5.275652030324316,20
832,2.9729066877390884,15
845,3.7530351155868615,13
851,-4.42597147525485,6
872,2.706573242258328,21
889,5.628810957678383,17
910,4.994500030687797,21
923,-2.2968823597609744,13
941,-3.337759905441854,18
955,-0.26184265049165445,14
973,7.2250455861956135,18
988,-0.39718339357223886,15
1017,3.9084032243892333,29
1041,-4.333998531691391,24
1056,1.992373542832709,15
1077,-4.198691151295454,21
1089,-0.7620146316310787,12
1101,-1.8838269618764791,12
1119,-1.5650165991458374,18
1132,-6.647710033818901,13
1165,8.111368384564292,33
1181,-8.51561831797718,16
1197,-4.142156871463304,16
1219,3.1005167367875894,22
1252,2.6829422057193257,33
1268,-3.056060847897371,16
1282,-1.0403916314383588,14
1298,0.2992243505480152,16
1316,-4.896637195117073,18
1337,-3.9342938151487687,21
1348,-3.1913587444483626,11
1369,5.472125871453807,21
1401,4.462793532241276,32
1415,-0.6688705758743996,14
1431,1.8998570037672973,16
1446,-2.2739995666013226,15
1467,9.713343895568208,21
1492,-2.336363747817772,25
1502,-2.68311389396595,10
1525,2.6930165761330107,23
1538,-1.2366916190611086,13
1551,-1.1125586951626258,13
1568,-7.902664122664654,17
1585,1.8412163426041561,17
1596,-1.0977082498768116,11
1612,-4.5794960233251105,16
1633,-5.969531138887799,21
1658,-1.4983954446326,25
1678,1.470273324344177,20
1689,-6.202616339285685,11
1706,-6.467195167594651,17
1724,3.200509315796024,18
1757,2.21713946948561,33
1776,5.831214374677229,19
1793,-1.400038675448444,17
1810,-7.4691987689497035,17
1834,-8.687883545635314,24
1854,-14.974341323553407,20
1897,17.282349850882348,43
1910,-3.5688711859183044,13
1927,-1.5314990943629854,17
1941,-5.022181995340882,14
1955,-0.9992639580493844,14
1980,1.8837115762601575,25
1992,-0.3329653588259913,12
2013,-0.8292095467236467,21
2026,-2.65867391036881,13
2038,0.6248520997332663,12
2046,-4.431601287113681,8
2063,3.6879143973415154,17
2080,6.430874137839932,17
2107,-0.19704569124955085,27
2125,2.5486319886240785,18
2148,0.46485754697518744,23
2172,8.585776747530073,24
2198,-2.5666436695118726,26
2218,0.03433710235950915,20
2239,-5.9411281247227175,21
2251,0.04678947484815699,12
2270,-8.116821661452299,19
2319,19.824706042315754,49
2338,2.7335386982263348,19
2359,-0.5895051041635524,21
2373,-1.093669127868312,14
2410,10.233342174049362,37
2432,-2.677063272276512,22
2451,1.0968389582451241,19
2466,-2.033813912425944,15
2493,1.7920978709340087,27
2532,21.143627703824343,39
2570,-5.1371536686435935,38
2597,-1.578407463738163,27
2608,-1.7306325946268066,11
2630,-13.059596484487919,22
2657,0.4014852938323581,27
2681,1.0124906980538593,24
2725,12.477689635032617,44
2748,-0.7130266195391564,23
2760,1.67877544712596,12
2784,-2.596513022308991,24
